fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage,año,mes,dia_mes,dia_semana,nombre_dia,es_fin_semana,es_festivo,es_black_friday,es_cyber_monday,semana_anio,trimestre,dia_anio,es_inicio_mes,es_fin_mes,precio_competencia,ratio_precio,descuento,lag1,lag2,lag3,lag4,lag5,lag6,lag7,media_movil_7d,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-04,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.3,,115.2,97.33,99.93,2025,11,4,1,Martes,False,False,False,False,45,4,308,False,False,104.15333333333335,1.0398130960762975,-1.545454545454548,,,,2.0,4.0,2.0,4.0,2.6666666666666665,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-04,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.46,,78.82,72.71,79.07,2025,11,4,1,Martes,False,False,False,False,45,4,308,False,False,76.86666666666666,1.0597571552471812,1.8249999999999922,,,,3.0,2.0,6.0,2.0,3.6666666666666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,128.38,118.07,119.98,2025,11,4,1,Martes,False,False,False,False,45,4,308,False,False,122.14333333333333,1.0643233359713997,0.0,,,,6.0,5.0,6.0,6.0,5.666666666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.02,,19.78,18.19,19.99,2025,11,4,1,Martes,False,False,False,False,45,4,308,False,False,19.319999999999997,1.0362318840579712,0.09999999999999788,,,,3.0,2.0,3.0,1.0,2.6666666666666665,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-04,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.87,,35.71,32.45,36.57,2025,11,4,1,Martes,False,False,False,False,45,4,308,False,False,34.91,0.9988541965052994,-0.37142857142857877,,,,6.0,3.0,1.0,3.0,3.3333333333333335,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-04,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.03,,51.96,47.49,51.81,2025,11,4,1,Martes,False,False,False,False,45,4,308,False,False,50.419999999999995,0.972431574771916,-1.9399999999999977,,,,1.0,4.0,2.0,4.0,2.3333333333333335,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,88.32,114.45,98.06,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,100.27666666666666,1.146827111657747,0.0,,,,,14.0,10.0,14.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,131.62,117.72,111.92,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,120.42,1.1210762331838564,0.0,,,,,13.0,13.0,14.0,13.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.15,,86.38,76.51,82.36,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,81.75,1.0415902140672784,0.1764705882353008,,,,,2.0,4.0,8.0,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,74.01,,77.93,70.14,74.65,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,74.24,0.9969019396551726,-1.3199999999999932,,,,,3.0,9.0,1.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.44,,35.23,31.45,34.26,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,33.64666666666667,1.0235783633841886,-1.6000000000000065,,,,,4.0,2.0,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.75,,67.52,57.6,64.39,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,63.169999999999995,1.0408421719170493,1.153846153846154,,,,,1.0,3.0,3.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.57,,68.8,67.45,68.96,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,68.40333333333332,1.017055699040008,-0.6142857142857241,,,,,4.0,3.0,1.0,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.28,,58.7,60.96,65.32,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,61.66,1.0424910801167695,-1.107692307692306,,,,,3.0,2.0,1.0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,389.03,334.75,383.4,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,369.05999999999995,1.0838346068389966,0.0,,,,,2.0,2.0,2.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,176.15,154.34,174.69,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,168.39333333333335,1.0392335405202104,0.0,,,,,3.0,2.0,2.0,2.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.89,,41.9,37.98,45.68,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,41.85333333333333,1.0964479133482001,1.977777777777779,,,,,7.0,5.0,1.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.85,,53.34,51.44,52.1,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,52.29333333333333,1.0488908720040797,-0.27272727272727015,,,,,5.0,6.0,1.0,5.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.6,,24.9,22.64,25.89,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,24.47666666666667,1.0050388124744654,-1.5999999999999945,,,,,2.0,6.0,4.0,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.63,,39.67,37.98,38.16,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,38.60333333333333,1.0524997841291772,1.5750000000000062,,,,,4.0,1.0,11.0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,148.32,141.27,135.74,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,141.77666666666667,1.0580020219594197,0.0,,,,,4.0,3.0,5.0,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,761.24,725.34,884.18,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,790.2533333333332,1.0502961075773172,0.0,,,,,3.0,3.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.56,,103.73,91.24,92.67,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,95.88,0.986232790988736,-0.4631578947368397,,,,,3.0,2.0,6.0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,68.88,,71.72,62.82,68.7,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,67.74666666666667,1.0167289903562289,-1.6000000000000065,,,,,2.0,4.0,3.0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.42,,108.96,96.81,108.95,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,104.90666666666665,1.043022369089985,-0.5272727272727257,,,,,2.0,4.0,2.0,3.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.11,,84.5,72.74,82.46,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,79.89999999999999,1.0151439299123906,1.3874999999999993,,,,,3.0,2.0,6.0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,135.81,106.47,130.27,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,124.18333333333334,1.046839350422762,0.0,,,,,6.0,5.0,6.0,5.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.97,,19.99,18.57,19.08,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,19.213333333333335,1.0393823733518388,-0.15000000000000568,,,,,3.0,2.0,3.0,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.38,,33.05,31.01,35.51,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,33.19,1.0659837300391686,1.085714285714293,,,,,6.0,3.0,1.0,4.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.22,,46.72,44.15,51.82,2025,11,5,2,Miércoles,False,False,False,False,45,4,309,False,False,47.56333333333333,1.0558553507603896,0.43999999999999767,,,,,1.0,4.0,2.0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,95.91,119.89,93.57,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,103.12333333333333,1.115169538093545,0.0,,,,,,14.0,10.0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,116.53,121.22,119.94,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,119.23,1.1322653694539964,0.0,,,,,,13.0,13.0,13.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.32,,87.68,79.18,87.41,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,84.75666666666667,0.9830495142958271,-1.9764705882353022,,,,,,2.0,4.0,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.59,,70.94,68.76,74.56,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,71.42,1.058387006440773,0.7866666666666713,,,,,,3.0,9.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.42,,35.21,33.32,34.26,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,34.26333333333333,1.004572429224633,-1.6571428571428521,,,,,,4.0,2.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.1,,69.63,60.37,61.86,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,63.95333333333334,1.0179297404357341,0.1538461538461451,,,,,,1.0,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.99,,64.6,63.78,66.27,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,64.88333333333333,1.063293090161829,-1.4428571428571502,,,,,,4.0,3.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,63.79,,60.77,61.44,64.89,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,62.366666666666674,1.0228220203099945,-1.8615384615384627,,,,,,3.0,2.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,393.77,360.03,352.09,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,368.62999999999994,1.0850988796354069,0.0,,,,,,2.0,2.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,182.69,139.83,161.85,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,161.45666666666668,1.0838821562029026,0.0,,,,,,3.0,2.0,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.35,,43.93,42.81,47.15,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,44.63,1.016132646202106,0.777777777777781,,,,,,7.0,5.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.45,,53.75,49.78,54.33,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,52.620000000000005,1.0537818320030405,0.8181818181818232,,,,,,5.0,6.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.73,,27.89,23.89,23.33,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,25.036666666666665,0.9877512980961257,-1.0799999999999983,,,,,,2.0,6.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.9,,41.51,35.98,42.87,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,40.12,0.9945164506480558,-0.25000000000000355,,,,,,4.0,1.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,140.61,140.9,149.02,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,143.51,1.045223329384712,0.0,,,,,,4.0,3.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,724.77,732.95,816.34,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,758.02,1.0949579166776602,0.0,,,,,,3.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.37,,88.82,85.28,97.18,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,90.42666666666666,1.0436080802123269,-0.6631578947368373,,,,,,3.0,2.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.57,,75.53,63.32,72.88,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,70.57666666666667,0.9857365512681244,-0.6142857142857241,,,,,,2.0,4.0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.15,,110.58,101.85,108.79,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,107.07333333333334,1.0100554137351347,-1.6818181818181768,,,,,,2.0,4.0,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.03,,82.46,73.48,79.57,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,78.50333333333333,1.0194471572332386,0.03750000000000142,,,,,,3.0,2.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,142.68,105.42,131.8,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,126.63333333333334,1.0265859436693867,0.0,,,,,,6.0,5.0,6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.22,,21.05,18.31,21.15,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,20.169999999999998,1.0024789291026277,1.0999999999999943,,,,,,3.0,2.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.53,,31.8,32.36,34.31,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,32.82333333333333,1.0824616634507973,1.5142857142857176,,,,,,6.0,3.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.89,,50.46,45.26,50.37,2025,11,6,3,Jueves,False,False,False,False,45,4,310,False,False,48.696666666666665,1.04504072831816,1.7800000000000011,,,,,,1.0,4.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,87.44,108.78,103.82,2025,11,7,4,Viernes,False,False,False,False,45,4,311,False,False,100.01333333333332,1.1498466871083857,0.0,,,,,,,14.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,120.68,110.89,124.77,2025,11,7,4,Viernes,False,False,False,False,45,4,311,False,False,118.77999999999999,1.1365549755851154,0.0,,,,,,,13.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.78,,81.1,76.72,85.61,2025,11,7,4,Viernes,False,False,False,False,45,4,311,False,False,81.14333333333333,1.057141683440825,0.9176470588235307,,,,,,,2.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,76.13,,69.9,70.54,77.22,2025,11,7,4,Viernes,False,False,False,False,45,4,311,False,False,72.55333333333333,1.0492970688229348,1.5066666666666606,,,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.63,,33.42,31.78,35.28,2025,11,7,4,Viernes,False,False,False,False,45,4,311,False,False,33.49333333333333,1.0637937898089174,1.8000000000000071,,,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
